34#-0.717,-0.474,107.788#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
35#-0.716,-0.474,188.433#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
36#-0.715,-0.475,85.789#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
37#-0.717,-0.475,151.487#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
38#-0.72,-0.474,276.031#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
39#-0.723,-0.473,285.087#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
40#-0.727,-0.472,283.047#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
41#-0.734,-0.475,288.549#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
42#-0.743,-0.488,249.127#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
43#-0.758,-0.511,215.232#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
44#-0.774,-0.533,212.566#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
45#-0.783,-0.542,215.979#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
46#-0.755,-0.526,224.794#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
47#-0.714,-0.505,60.472#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
48#-0.688,-0.491,62.438#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
49#-0.676,-0.484,60.845#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
50#-0.676,-0.483,62.036#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
51#-0.68,-0.484,359.299#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
52#-0.686,-0.482,253.904#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
53#-0.69,-0.477,287.696#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
54#-0.69,-0.474,327.218#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
55#-0.684,-0.472,356.48#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
56#-0.68,-0.472,76.704#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
57#-0.678,-0.471,86.331#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
58#-0.677,-0.47,68.218#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
59#-0.672,-0.468,65.862#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
60#-0.665,-0.463,59.576#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
61#-0.66,-0.461,54.76#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
62#-0.659,-0.465,71.568#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
63#-0.662,-0.47,175.363#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
64#-0.665,-0.474,206.033#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
65#-0.668,-0.471,221.126#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
66#-0.667,-0.471,310.791#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
67#-0.667,-0.472,124.248#-2.429,-1.524;-1.492,0.244;-1.283,-0.134;#1.692,-0.84;1.57,-0.632;0.49,1.761;0.893,1.501;0.14,0.751;2.387,0.624;-0.436,0.296;2.419,-0.35;2.225,-0.122;-1.29,-0.823;-0.495,0.194;1.842,-1.078;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
