46#0.973,0.27,276.886#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
47#0.744,0.342,284.551#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
48#0.507,0.341,287.515#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
49#0.242,0.265,269.708#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
50#0.008,0.21,253.877#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
51#-0.261,0.152,256.791#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
52#-0.484,0.057,257.941#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
53#-0.715,-0.12,246.889#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
54#-0.905,-0.269,232.534#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
55#-1.114,-0.386,231.869#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
56#-1.329,-0.486,240.691#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
57#-1.587,-0.602,245.149#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
58#-1.825,-0.646,245.795#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
59#-2.076,-0.633,259.419#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
60#-2.302,-0.619,272.95#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
61#-2.509,-0.56,273.543#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
62#-2.632,-0.422,285.928#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
63#-2.722,-0.233,318.376#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
64#-2.803,-0.04,334.567#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
65#-2.867,0.179,337.217#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
66#-2.862,0.405,343.616#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
67#-2.807,0.639,1.441#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
68#-2.711,0.874,13.215#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
69#-2.574,1.043,22.202#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
70#-2.386,1.201,39.05#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
71#-2.182,1.382,49.816#1.356,0.635;-0.207,-1.289;1.11,1.258;-0.025,-1.644;0.597,1.153;1.273,-1.156;0.253,1.47;0.646,-1.282;1.086,-1.122;-0.524,0.609;-1.589,-0.049;-0.031,-1.131;#-0.2,-1.528;0.472,-0.313;1.557,-0.588;-1.556,1.255;-1.101,0.899;-1.881,1.227;0.916,-0.169;-0.182,-1.293;1.44,1.574;1.612,-1.64;-0.39,-0.549;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.981;-0.305,-1.981;0.305,-1.981;0.914,-1.981;1.524,-1.829;2.134,-1.676;2.438,-1.372;2.438,-0.762;2.438,-0.152;1.829,-0.0;1.219,0.152;0.61,0.152;-0.0,0.152;-0.61,-0.0;-1.219,-0.305;-1.524,-0.61;-2.134,-0.762;-2.743,-0.762;-3.048,-0.305;-3.048,0.305;-3.048,0.914;-2.743,1.372;-2.438,1.676;-1.829,1.676;-1.219,1.676;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
